,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,continent
18242,Oman,2010,male,55-74 years,1,98397,1.02,"58,642,392,718",21337,Silent,South America
18243,Oman,2010,male,25-34 years,2,490613,0.41,"58,642,392,718",21337,Generation X,South America
18244,Oman,2010,female,15-24 years,0,269317,0.0,"58,642,392,718",21337,Millenials,South America
18245,Oman,2010,female,25-34 years,0,268046,0.0,"58,642,392,718",21337,Generation X,South America
18246,Oman,2010,female,35-54 years,0,209172,0.0,"58,642,392,718",21337,Generation X,South America
18247,Oman,2010,female,5-14 years,0,237859,0.0,"58,642,392,718",21337,Generation Z,South America
18248,Oman,2010,female,55-74 years,0,65305,0.0,"58,642,392,718",21337,Silent,South America
18249,Oman,2010,female,75+ years,0,14260,0.0,"58,642,392,718",21337,Silent,South America
18250,Oman,2010,male,5-14 years,0,250444,0.0,"58,642,392,718",21337,Generation Z,South America
18251,Oman,2010,male,75+ years,0,11778,0.0,"58,642,392,718",21337,Silent,South America
18252,Oman,2014,male,55-74 years,1,129011,0.78,"81,076,723,017",22328,Boomers,South America
18253,Oman,2014,male,25-34 years,4,910905,0.44,"81,076,723,017",22328,Millenials,South America
18254,Oman,2014,male,35-54 years,2,700906,0.29,"81,076,723,017",22328,Generation X,South America
18255,Oman,2014,female,15-24 years,0,264178,0.0,"81,076,723,017",22328,Millenials,South America
18256,Oman,2014,female,25-34 years,0,333020,0.0,"81,076,723,017",22328,Millenials,South America
18257,Oman,2014,female,35-54 years,0,278487,0.0,"81,076,723,017",22328,Generation X,South America
18258,Oman,2014,female,5-14 years,0,256150,0.0,"81,076,723,017",22328,Generation Z,South America
18259,Oman,2014,female,55-74 years,0,85501,0.0,"81,076,723,017",22328,Boomers,South America
18260,Oman,2014,female,75+ years,0,18358,0.0,"81,076,723,017",22328,Silent,South America
18261,Oman,2014,male,15-24 years,0,366911,0.0,"81,076,723,017",22328,Millenials,South America
18262,Oman,2014,male,5-14 years,0,266738,0.0,"81,076,723,017",22328,Generation Z,South America
18263,Oman,2014,male,75+ years,0,20933,0.0,"81,076,723,017",22328,Silent,South America
18264,Panama,1985,male,75+ years,3,15000,20.0,"6,541,517,100",3443,G.I. Generation,South America
18265,Panama,1985,male,25-34 years,15,168000,8.93,"6,541,517,100",3443,Boomers,South America
18266,Panama,1985,male,35-54 years,14,190000,7.37,"6,541,517,100",3443,Silent,South America
18267,Panama,1985,male,15-24 years,10,233200,4.29,"6,541,517,100",3443,Generation X,South America
18268,Panama,1985,female,55-74 years,3,83000,3.61,"6,541,517,100",3443,G.I. Generation,South America
18269,Panama,1985,male,55-74 years,2,87000,2.3,"6,541,517,100",3443,G.I. Generation,South America
18270,Panama,1985,female,25-34 years,3,160000,1.88,"6,541,517,100",3443,Boomers,South America
18271,Panama,1985,female,15-24 years,4,228100,1.75,"6,541,517,100",3443,Generation X,South America
18272,Panama,1985,female,35-54 years,1,182000,0.55,"6,541,517,100",3443,Silent,South America
18273,Panama,1985,female,5-14 years,1,263200,0.38,"6,541,517,100",3443,Generation X,South America
18274,Panama,1985,female,75+ years,0,16000,0.0,"6,541,517,100",3443,G.I. Generation,South America
18275,Panama,1985,male,5-14 years,0,274200,0.0,"6,541,517,100",3443,Generation X,South America
18276,Panama,1986,male,55-74 years,14,88800,15.77,"6,797,834,200",3504,G.I. Generation,South America
18277,Panama,1986,male,35-54 years,18,194000,9.28,"6,797,834,200",3504,Silent,South America
18278,Panama,1986,male,25-34 years,15,171600,8.74,"6,797,834,200",3504,Boomers,South America
18279,Panama,1986,male,15-24 years,17,238100,7.14,"6,797,834,200",3504,Generation X,South America
18280,Panama,1986,male,75+ years,1,15300,6.54,"6,797,834,200",3504,G.I. Generation,South America
18281,Panama,1986,female,75+ years,1,16400,6.1,"6,797,834,200",3504,G.I. Generation,South America
18282,Panama,1986,female,15-24 years,8,232900,3.43,"6,797,834,200",3504,Generation X,South America
18283,Panama,1986,female,35-54 years,3,185800,1.61,"6,797,834,200",3504,Silent,South America
18284,Panama,1986,female,25-34 years,2,163400,1.22,"6,797,834,200",3504,Boomers,South America
18285,Panama,1986,male,5-14 years,2,280000,0.71,"6,797,834,200",3504,Generation X,South America
18286,Panama,1986,female,5-14 years,1,268800,0.37,"6,797,834,200",3504,Generation X,South America
18287,Panama,1986,female,55-74 years,0,84800,0.0,"6,797,834,200",3504,G.I. Generation,South America
18288,Panama,1987,male,75+ years,3,15600,19.23,"6,827,665,300",3447,G.I. Generation,South America
18289,Panama,1987,male,25-34 years,18,175200,10.27,"6,827,665,300",3447,Boomers,South America
18290,Panama,1987,male,55-74 years,9,90700,9.92,"6,827,665,300",3447,G.I. Generation,South America
18291,Panama,1987,male,35-54 years,16,198200,8.07,"6,827,665,300",3447,Silent,South America
18292,Panama,1987,male,15-24 years,16,243100,6.58,"6,827,665,300",3447,Generation X,South America
18293,Panama,1987,female,55-74 years,3,86600,3.46,"6,827,665,300",3447,G.I. Generation,South America
18294,Panama,1987,female,15-24 years,8,237800,3.36,"6,827,665,300",3447,Generation X,South America
18295,Panama,1987,female,25-34 years,5,166900,3.0,"6,827,665,300",3447,Boomers,South America
18296,Panama,1987,female,35-54 years,4,189800,2.11,"6,827,665,300",3447,Silent,South America
18297,Panama,1987,male,5-14 years,2,285900,0.7,"6,827,665,300",3447,Generation X,South America
18298,Panama,1987,female,5-14 years,1,274400,0.36,"6,827,665,300",3447,Generation X,South America
18299,Panama,1987,female,75+ years,0,16600,0.0,"6,827,665,300",3447,G.I. Generation,South America
18300,Panama,1988,male,25-34 years,20,184509,10.84,"5,902,783,400",2859,Boomers,South America
18301,Panama,1988,male,75+ years,2,18469,10.83,"5,902,783,400",2859,G.I. Generation,South America
18302,Panama,1988,male,35-54 years,19,208538,9.11,"5,902,783,400",2859,Silent,South America
18303,Panama,1988,male,15-24 years,19,249617,7.61,"5,902,783,400",2859,Generation X,South America
18304,Panama,1988,male,55-74 years,5,91079,5.49,"5,902,783,400",2859,G.I. Generation,South America
18305,Panama,1988,female,75+ years,1,21630,4.62,"5,902,783,400",2859,G.I. Generation,South America
18306,Panama,1988,female,55-74 years,4,90288,4.43,"5,902,783,400",2859,G.I. Generation,South America
18307,Panama,1988,female,15-24 years,9,242006,3.72,"5,902,783,400",2859,Generation X,South America
18308,Panama,1988,female,35-54 years,4,206867,1.93,"5,902,783,400",2859,Silent,South America
18309,Panama,1988,female,5-14 years,2,278724,0.72,"5,902,783,400",2859,Generation X,South America
18310,Panama,1988,female,25-34 years,1,182061,0.55,"5,902,783,400",2859,Boomers,South America
18311,Panama,1988,male,5-14 years,1,290522,0.34,"5,902,783,400",2859,Generation X,South America
18312,Panama,1989,male,75+ years,4,19163,20.87,"5,918,469,800",2802,G.I. Generation,South America
18313,Panama,1989,male,25-34 years,18,190591,9.44,"5,918,469,800",2802,Boomers,South America
18314,Panama,1989,male,35-54 years,15,215756,6.95,"5,918,469,800",2802,Silent,South America
18315,Panama,1989,male,15-24 years,17,254642,6.68,"5,918,469,800",2802,Generation X,South America
18316,Panama,1989,male,55-74 years,6,93894,6.39,"5,918,469,800",2802,G.I. Generation,South America
18317,Panama,1989,female,15-24 years,4,246800,1.62,"5,918,469,800",2802,Generation X,South America
18318,Panama,1989,female,35-54 years,3,214541,1.4,"5,918,469,800",2802,Silent,South America
18319,Panama,1989,female,55-74 years,1,93400,1.07,"5,918,469,800",2802,G.I. Generation,South America
18320,Panama,1989,female,25-34 years,1,188050,0.53,"5,918,469,800",2802,Boomers,South America
18321,Panama,1989,male,5-14 years,1,292622,0.34,"5,918,469,800",2802,Generation X,South America
18322,Panama,1989,female,5-14 years,0,280439,0.0,"5,918,469,800",2802,Generation X,South America
18323,Panama,1989,female,75+ years,0,22581,0.0,"5,918,469,800",2802,G.I. Generation,South America
18324,Panama,1996,male,75+ years,4,25684,15.57,"9,870,494,000",3992,G.I. Generation,South America
18325,Panama,1996,male,25-34 years,30,232978,12.88,"9,870,494,000",3992,Generation X,South America
18326,Panama,1996,male,35-54 years,30,277304,10.82,"9,870,494,000",3992,Boomers,South America
18327,Panama,1996,male,55-74 years,11,116725,9.42,"9,870,494,000",3992,Silent,South America
18328,Panama,1996,male,15-24 years,23,282819,8.13,"9,870,494,000",3992,Generation X,South America
18329,Panama,1996,female,75+ years,1,30136,3.32,"9,870,494,000",3992,G.I. Generation,South America
18330,Panama,1996,female,15-24 years,5,273332,1.83,"9,870,494,000",3992,Generation X,South America
18331,Panama,1996,female,55-74 years,2,118953,1.68,"9,870,494,000",3992,Silent,South America
18332,Panama,1996,female,25-34 years,3,229521,1.31,"9,870,494,000",3992,Generation X,South America
18333,Panama,1996,female,35-54 years,3,278702,1.08,"9,870,494,000",3992,Boomers,South America
18334,Panama,1996,female,5-14 years,1,296877,0.34,"9,870,494,000",3992,Millenials,South America
18335,Panama,1996,male,5-14 years,0,309820,0.0,"9,870,494,000",3992,Millenials,South America
18336,Panama,1997,male,25-34 years,45,238869,18.84,"10,677,286,100",4227,Generation X,South America
18337,Panama,1997,male,75+ years,5,26850,18.62,"10,677,286,100",4227,G.I. Generation,South America
18338,Panama,1997,male,35-54 years,37,287568,12.87,"10,677,286,100",4227,Boomers,South America
18339,Panama,1997,male,55-74 years,12,120516,9.96,"10,677,286,100",4227,Silent,South America
18340,Panama,1997,male,15-24 years,24,285627,8.4,"10,677,286,100",4227,Generation X,South America
18341,Panama,1997,female,75+ years,2,31304,6.39,"10,677,286,100",4227,G.I. Generation,South America
18342,Panama,1997,female,15-24 years,8,275779,2.9,"10,677,286,100",4227,Generation X,South America
18343,Panama,1997,female,35-54 years,7,289218,2.42,"10,677,286,100",4227,Boomers,South America
18344,Panama,1997,female,55-74 years,2,123175,1.62,"10,677,286,100",4227,Silent,South America
18345,Panama,1997,female,25-34 years,2,235216,0.85,"10,677,286,100",4227,Generation X,South America
18346,Panama,1997,male,5-14 years,1,312443,0.32,"10,677,286,100",4227,Millenials,South America
18347,Panama,1997,female,5-14 years,0,299645,0.0,"10,677,286,100",4227,Millenials,South America
18348,Panama,1998,male,55-74 years,21,124577,16.86,"11,575,486,400",4488,Silent,South America
18349,Panama,1998,male,25-34 years,34,244555,13.9,"11,575,486,400",4488,Generation X,South America
18350,Panama,1998,male,15-24 years,36,288189,12.49,"11,575,486,400",4488,Generation X,South America
18351,Panama,1998,male,75+ years,3,27984,10.72,"11,575,486,400",4488,G.I. Generation,South America
18352,Panama,1998,male,35-54 years,30,298156,10.06,"11,575,486,400",4488,Boomers,South America
18353,Panama,1998,female,15-24 years,9,277912,3.24,"11,575,486,400",4488,Generation X,South America
18354,Panama,1998,female,75+ years,1,32466,3.08,"11,575,486,400",4488,G.I. Generation,South America
18355,Panama,1998,female,55-74 years,3,127666,2.35,"11,575,486,400",4488,Silent,South America
18356,Panama,1998,female,35-54 years,7,300007,2.33,"11,575,486,400",4488,Boomers,South America
18357,Panama,1998,female,25-34 years,4,240696,1.66,"11,575,486,400",4488,Generation X,South America
18358,Panama,1998,female,5-14 years,0,302283,0.0,"11,575,486,400",4488,Millenials,South America
18359,Panama,1998,male,5-14 years,0,314942,0.0,"11,575,486,400",4488,Millenials,South America
18360,Panama,1999,male,75+ years,5,29088,17.19,"12,130,252,200",4606,G.I. Generation,South America
18361,Panama,1999,male,25-34 years,39,250022,15.6,"12,130,252,200",4606,Generation X,South America
18362,Panama,1999,male,55-74 years,18,128928,13.96,"12,130,252,200",4606,Silent,South America
18363,Panama,1999,male,35-54 years,34,309108,11.0,"12,130,252,200",4606,Boomers,South America
18364,Panama,1999,male,15-24 years,27,290738,9.29,"12,130,252,200",4606,Generation X,South America
18365,Panama,1999,female,75+ years,1,33654,2.97,"12,130,252,200",4606,G.I. Generation,South America
18366,Panama,1999,female,15-24 years,6,280022,2.14,"12,130,252,200",4606,Generation X,South America
18367,Panama,1999,female,25-34 years,5,245958,2.03,"12,130,252,200",4606,Generation X,South America
18368,Panama,1999,female,55-74 years,2,132455,1.51,"12,130,252,200",4606,Silent,South America
18369,Panama,1999,female,35-54 years,3,311124,0.96,"12,130,252,200",4606,Boomers,South America
18370,Panama,1999,female,5-14 years,2,304856,0.66,"12,130,252,200",4606,Millenials,South America
18371,Panama,1999,male,5-14 years,1,317395,0.32,"12,130,252,200",4606,Millenials,South America
18372,Panama,2000,male,75+ years,10,30201,33.11,"12,304,115,000",4577,G.I. Generation,South America
18373,Panama,2000,male,35-54 years,44,320403,13.73,"12,304,115,000",4577,Boomers,South America
18374,Panama,2000,male,25-34 years,30,255237,11.75,"12,304,115,000",4577,Generation X,Asia
18375,Panama,2000,male,55-74 years,13,133582,9.73,"12,304,115,000",4577,Silent,Asia
18376,Panama,2000,male,15-24 years,25,293406,8.52,"12,304,115,000",4577,Generation X,Asia
18377,Panama,2000,female,15-24 years,8,282291,2.83,"12,304,115,000",4577,Generation X,Asia
18378,Panama,2000,female,25-34 years,7,250976,2.79,"12,304,115,000",4577,Generation X,Asia
18379,Panama,2000,female,55-74 years,3,137558,2.18,"12,304,115,000",4577,Silent,Asia
18380,Panama,2000,male,5-14 years,2,319906,0.63,"12,304,115,000",4577,Millenials,Asia
18381,Panama,2000,female,35-54 years,1,322587,0.31,"12,304,115,000",4577,Boomers,Asia
18382,Panama,2000,female,5-14 years,0,307472,0.0,"12,304,115,000",4577,Millenials,Asia
18383,Panama,2000,female,75+ years,0,34891,0.0,"12,304,115,000",4577,G.I. Generation,Asia
18384,Panama,2001,male,75+ years,7,31630,22.13,"12,502,013,400",4558,Silent,Asia
18385,Panama,2001,male,25-34 years,40,260141,15.38,"12,502,013,400",4558,Generation X,Asia
18386,Panama,2001,male,55-74 years,20,137839,14.51,"12,502,013,400",4558,Silent,Asia
18387,Panama,2001,male,15-24 years,34,295927,11.49,"12,502,013,400",4558,Millenials,Asia
18388,Panama,2001,male,35-54 years,36,331590,10.86,"12,502,013,400",4558,Boomers,Asia
18389,Panama,2001,female,15-24 years,9,284647,3.16,"12,502,013,400",4558,Millenials,Asia
18390,Panama,2001,female,55-74 years,4,142343,2.81,"12,502,013,400",4558,Silent,Asia
18391,Panama,2001,female,75+ years,1,36391,2.75,"12,502,013,400",4558,Silent,Asia
18392,Panama,2001,female,25-34 years,4,255633,1.56,"12,502,013,400",4558,Generation X,Asia
18393,Panama,2001,female,35-54 years,5,333840,1.5,"12,502,013,400",4558,Boomers,Asia
18394,Panama,2001,male,5-14 years,2,322658,0.62,"12,502,013,400",4558,Millenials,Asia
18395,Panama,2001,female,5-14 years,0,310343,0.0,"12,502,013,400",4558,Millenials,Asia
18396,Panama,2002,male,55-74 years,26,142461,18.25,"12,994,310,400",4641,Silent,Asia
18397,Panama,2002,male,35-54 years,45,343226,13.11,"12,994,310,400",4641,Boomers,Asia
18398,Panama,2002,male,25-34 years,27,264880,10.19,"12,994,310,400",4641,Generation X,Asia
18399,Panama,2002,male,75+ years,3,33044,9.08,"12,994,310,400",4641,Silent,Asia
18400,Panama,2002,male,15-24 years,27,298701,9.04,"12,994,310,400",4641,Millenials,Asia
18401,Panama,2002,female,75+ years,3,37924,7.91,"12,994,310,400",4641,Silent,Asia
